make: Entering directory '/home/hyemi/cache/group-cache/cache/group-cache'
make: Nothing to be done for 'all'.
make: Leaving directory '/home/hyemi/cache/group-cache/cache/group-cache'
0,122615760, 0.19, 0.05, 0.749913, 0.312572, 1, 0.581633
0,122615768, 0.19, 0.05, 0.752914, 0.312572, 1, 0.583756
0,122615776, 0.19, 0.05, 0.757192, 0.312572, 1, 0.580808
0,122615784, 0.19, 0.05, 0.757588, 0.312572, 1, 0.582915
0,122615792, 0.19, 0.05, 0.759270, 0.313961, 1, 0.585000
0,122615800, 0.20, 0.05, 0.762229, 0.313961, 1, 0.587065
0,122615808, 0.20, 0.05, 0.766451, 0.313961, 1, 0.584158
0,122615816, 0.20, 0.05, 0.766837, 0.313961, 1, 0.586207
0,122615824, 0.20, 0.06, 0.768494, 0.315342, 1, 0.588235
0,122615832, 0.20, 0.06, 0.771413, 0.315342, 1, 0.590244
0,122615840, 0.20, 0.06, 0.775579, 0.315342, 1, 0.587379
0,122615848, 0.20, 0.06, 0.775956, 0.315342, 1, 0.589372
0,122615856, 0.20, 0.06, 0.777588, 0.316714, 1, 0.591346
0,122615864, 0.20, 0.06, 0.780468, 0.316714, 1, 0.593301
0,122615872, 0.20, 0.06, 0.784582, 0.316714, 1, 0.590476
0,122615880, 0.21, 0.06, 0.784950, 0.316714, 1, 0.592417
0,122615888, 0.21, 0.06, 0.786559, 0.318076, 1, 0.594340
0,122615896, 0.21, 0.06, 0.789401, 0.318076, 1, 0.596244
0,122615904, 0.21, 0.06, 0.793463, 0.318076, 1, 0.593458
0,122615912, 0.21, 0.06, 0.793822, 0.318076, 1, 0.595349
0,122615920, 0.21, 0.06, 0.795408, 0.319430, 1, 0.597222
0,122615928, 0.21, 0.06, 0.798214, 0.319430, 1, 0.599078
0,122615936, 0.21, 0.06, 0.802228, 0.319430, 1, 0.596330
0,122615944, 0.21, 0.06, 0.802578, 0.319430, 1, 0.598173
0,122615952, 0.21, 0.06, 0.804142, 0.320775, 1, 0.600000
0,122615960, 0.21, 0.06, 0.806913, 0.320775, 1, 0.601810
0,122615968, 0.22, 0.06, 0.810878, 0.320775, 1, 0.599099
0,122615976, 0.22, 0.06, 0.811220, 0.320775, 1, 0.600897
0,122615984, 0.22, 0.06, 0.812762, 0.322112, 1, 0.602679
0,122615992, 0.22, 0.06, 0.815499, 0.322112, 1, 0.604444
0,122616000, 0.22, 0.06, 0.819419, 0.322112, 1, 0.601770
0,122616008, 0.22, 0.06, 0.819752, 0.322112, 1, 0.603524
0,122616016, 0.22, 0.06, 0.821274, 0.323440, 1, 0.605263
0,122616024, 0.22, 0.06, 0.823978, 0.323440, 1, 0.606987
0,122616032, 0.22, 0.06, 0.827853, 0.323440, 1, 0.604348
0,122616040, 0.22, 0.06, 0.828178, 0.323440, 1, 0.606061
0,122616048, 0.23, 0.06, 0.829680, 0.324760, 1, 0.607759
0,122616056, 0.23, 0.06, 0.832352, 0.324760, 1, 0.609442
0,122616064, 0.23, 0.06, 0.836183, 0.324760, 1, 0.606838
0,122616072, 0.23, 0.06, 0.836501, 0.324760, 1, 0.608511
0,122616080, 0.23, 0.06, 0.837983, 0.326071, 1, 0.610169
0,122616088, 0.23, 0.06, 0.840625, 0.326071, 1, 0.611814
0,122616096, 0.23, 0.06, 0.844414, 0.326071, 1, 0.609244
0,122616104, 0.23, 0.06, 0.844724, 0.326071, 1, 0.610879
0,122616112, 0.23, 0.06, 0.846187, 0.327374, 1, 0.612500
0,122616120, 0.23, 0.06, 0.848799, 0.327374, 1, 0.614108
0,122616128, 0.24, 0.06, 0.852547, 0.327374, 1, 0.611570
0,122616136, 0.24, 0.06, 0.852849, 0.327374, 1, 0.613169
0,122616144, 0.24, 0.07, 0.854295, 0.328670, 1, 0.614754
0,122616152, 0.24, 0.07, 0.856877, 0.328670, 1, 0.616327
0,122616160, 0.24, 0.07, 0.860585, 0.328670, 1, 0.613821
0,122616168, 0.24, 0.07, 0.860881, 0.328670, 1, 0.615385
0,122616176, 0.24, 0.07, 0.862308, 0.329957, 1, 0.616935
0,122616184, 0.24, 0.07, 0.864862, 0.329957, 1, 0.618474
0,122616192, 0.24, 0.07, 0.868532, 0.329957, 1, 0.616000
0,122616200, 0.24, 0.07, 0.868820, 0.329957, 1, 0.617530
0,122616208, 0.25, 0.07, 0.870230, 0.331236, 1, 0.619048
0,122616216, 0.25, 0.07, 0.872756, 0.331236, 1, 0.620553
0,122616224, 0.25, 0.07, 0.876389, 0.331236, 1, 0.618110
0,122616232, 0.25, 0.07, 0.876670, 0.331236, 1, 0.619608
0,122616240, 0.25, 0.07, 0.878063, 0.332508, 1, 0.621094
0,122616248, 0.25, 0.07, 0.880563, 0.332508, 1, 0.622568
0,123358832, 0.25, 0.07, 0.884159, 0.332508, 1, 0.620155
0,123353704, 0.25, 0.07, 0.884434, 0.332508, 1, 0.617761
0,123353712, 0.25, 0.07, 0.884707, 0.332508, 1, 0.619231
0,123353720, 0.25, 0.07, 0.886082, 0.333772, 1, 0.620690
0,123353728, 0.25, 0.07, 0.888553, 0.333772, 1, 0.618321
0,123353736, 0.26, 0.07, 0.888822, 0.333772, 1, 0.619772
0,123353744, 0.26, 0.07, 0.890187, 0.335028, 1, 0.621212
0,123353752, 0.26, 0.07, 0.892644, 0.335028, 1, 0.622642
0,123353760, 0.26, 0.07, 0.896184, 0.335028, 1, 0.620301
0,123353768, 0.26, 0.07, 0.896446, 0.335028, 1, 0.621723
0,123393080, 0.26, 0.07, 0.897796, 0.336277, 1, 0.619403
0,123368400, 0.26, 0.07, 0.898055, 0.336277, 1, 0.617100
0,123353808, 0.26, 0.07, 0.898314, 0.336277, 1, 0.614815
0,123671104, 0.26, 0.07, 0.898571, 0.336277, 1, 0.612546
0,123671112, 0.26, 0.07, 0.898828, 0.336277, 1, 0.613971
0,123671120, 0.27, 0.07, 0.900168, 0.337518, 1, 0.615385
0,123671128, 0.27, 0.07, 0.902588, 0.337518, 1, 0.616788
0,123671136, 0.27, 0.07, 0.906080, 0.337518, 1, 0.614545
0,123671144, 0.27, 0.07, 0.906329, 0.337518, 1, 0.615942
0,123671152, 0.27, 0.07, 0.907655, 0.338752, 1, 0.617329
0,123671160, 0.27, 0.07, 0.910051, 0.338752, 1, 0.618705
0,122925200, 0.27, 0.07, 0.913509, 0.338752, 1, 0.616487
0,122925208, 0.27, 0.07, 0.913753, 0.338752, 1, 0.617857
0,122925216, 0.27, 0.07, 0.915064, 0.339978, 1, 0.615658
0,123337152, 0.27, 0.07, 0.915305, 0.339978, 1, 0.613475
0,123337160, 0.28, 0.07, 0.915545, 0.339978, 1, 0.614841
0,123337168, 0.28, 0.08, 0.916850, 0.341198, 1, 0.616197
0,123337176, 0.28, 0.08, 0.919215, 0.341198, 1, 0.617544
0,123337184, 0.28, 0.08, 0.922631, 0.341198, 1, 0.615385
0,123337192, 0.28, 0.08, 0.922866, 0.341198, 1, 0.616725
0,123337200, 0.28, 0.08, 0.924156, 0.342410, 1, 0.618056
0,123337208, 0.28, 0.08, 0.926498, 0.342410, 1, 0.619377
0,123337232, 0.28, 0.08, 0.929884, 0.342410, 1, 0.617241
0,123337240, 0.28, 0.08, 0.930112, 0.342410, 1, 0.618557
0,123337248, 0.28, 0.08, 0.931388, 0.343615, 1, 0.616438
0,122903568, 0.29, 0.08, 0.931614, 0.343615, 1, 0.614334
0,122903576, 0.29, 0.08, 0.931839, 0.343615, 1, 0.615646
0,122903584, 0.29, 0.08, 0.933109, 0.344814, 1, 0.613559
0,122618016, 0.29, 0.08, 0.933332, 0.344814, 1, 0.611486
0,148963984, 0.29, 0.08, 0.933553, 0.344814, 1, 0.609428
0,148963992, 0.29, 0.08, 0.933773, 0.344814, 1, 0.610738
0,148964000, 0.29, 0.08, 0.935037, 0.346005, 1, 0.608696
0,148964008, 0.29, 0.08, 0.935255, 0.346005, 1, 0.610000
0,148964016, 0.29, 0.08, 0.936515, 0.347190, 1, 0.611296
0,123386080, 0.29, 0.08, 0.938813, 0.347190, 1, 0.609272
0,123685792, 0.29, 0.08, 0.939027, 0.347190, 1, 0.607261
0,123685800, 0.30, 0.08, 0.939239, 0.347190, 1, 0.608553
0,123685808, 0.30, 0.08, 0.940490, 0.348367, 1, 0.609836
0,123685816, 0.30, 0.08, 0.942774, 0.348367, 1, 0.611111
0,123685824, 0.30, 0.08, 0.946085, 0.348367, 1, 0.609121
0,123685832, 0.30, 0.08, 0.946292, 0.348367, 1, 0.610390
0,123685840, 0.30, 0.08, 0.947529, 0.349538, 1, 0.611650
0,123686104, 0.30, 0.08, 0.949793, 0.349538, 1, 0.609677
0,123686112, 0.30, 0.08, 0.949996, 0.349538, 1, 0.607717
0,123686120, 0.30, 0.08, 0.950198, 0.349538, 1, 0.608974
0,123686128, 0.30, 0.08, 0.951427, 0.350703, 1, 0.610224
0,123686136, 0.31, 0.08, 0.953677, 0.350703, 1, 0.611465
0,123686144, 0.31, 0.08, 0.956942, 0.350703, 1, 0.609524
0,122833736, 0.31, 0.08, 0.957138, 0.350703, 1, 0.607595
0,122833744, 0.31, 0.08, 0.957334, 0.350703, 1, 0.608833
0,122833752, 0.31, 0.08, 0.958548, 0.351861, 1, 0.610063
0,123567672, 0.31, 0.08, 0.960777, 0.351861, 1, 0.608150
0,123567720, 0.31, 0.08, 0.960969, 0.351861, 1, 0.606250
0,123568216, 0.31, 0.08, 0.961160, 0.351861, 1, 0.604361
0,122901808, 0.31, 0.08, 0.961350, 0.351861, 1, 0.602484
0,122659752, 0.31, 0.08, 0.961539, 0.351861, 1, 0.600619
0,122660096, 0.32, 0.08, 0.961727, 0.351861, 1, 0.598765
0,148963944, 0.32, 0.08, 0.961914, 0.351861, 1, 0.600000
0,148963952, 0.32, 0.31, 0.963114, 7.189978, 1, 0.601227
0,148963960, 0.32, 0.08, 0.965324, 0.353012, 1, 0.602446
0,148963968, 0.32, 0.08, 0.968537, 0.353012, 1, 0.603659
0,148963976, 0.32, 0.11, 0.970733, 0.998465, 1, 0.604863
0,148964024, 0.32, 0.08, 0.973926, 0.353012, 1, 0.606061
0,148964032, 0.32, 0.11, 0.977107, 0.969297, 1, 0.604230
0,148964040, 0.32, 0.11, 0.977284, 0.969297, 1, 0.605422
0,148964048, 0.32, 0.11, 0.978459, 0.969687, 1, 0.606607
0,148964056, 0.33, 0.11, 0.980628, 0.969687, 1, 0.607784
0,148964064, 0.33, 0.11, 0.983784, 0.969687, 1, 0.605970
0,148964072, 0.33, 0.11, 0.983956, 0.969687, 1, 0.607143
0,148964080, 0.33, 0.11, 0.985119, 0.970076, 1, 0.608309
0,148964088, 0.33, 0.11, 0.987269, 0.970076, 1, 0.609467
0,148964096, 0.33, 0.11, 0.990400, 0.970076, 1, 0.607670
0,148964104, 0.33, 0.11, 0.990567, 0.970076, 1, 0.608824
0,148964112, 0.33, 0.12, 0.991718, 0.970463, 1, 0.609971
0,148964120, 0.33, 0.12, 0.993850, 0.970463, 1, 0.611111
0,148964128, 0.33, 0.12, 0.996957, 0.970463, 1, 0.609329
0,148964136, 0.33, 0.12, 0.997119, 0.970463, 1, 0.610465
0,148964144, 0.34, 0.12, 0.998259, 0.970850, 1, 0.611594
0,148964152, 0.34, 0.12, 1.000373, 0.970850, 1, 0.612717
0,148964160, 0.34, 0.12, 1.003456, 0.970850, 1, 0.610951
0,148964168, 0.34, 0.12, 1.003613, 0.970850, 1, 0.612069
0,148964176, 0.34, 0.12, 1.004742, 0.971235, 1, 0.613181
0,123686152, 0.34, 0.12, 1.006839, 0.971235, 1, 0.614286
0,123686160, 0.34, 0.15, 1.007962, 1.459592, 1, 0.615385
0,123692280, 0.34, 0.12, 1.010050, 0.971620, 1, 0.613636
0,123692288, 0.34, 0.12, 1.010202, 0.971620, 1, 0.611898
0,123692296, 0.34, 0.12, 1.010352, 0.971620, 1, 0.612994
0,123686424, 0.35, 0.12, 1.011468, 0.972003, 1, 0.611268
0,123686432, 0.35, 0.12, 1.011616, 0.972003, 1, 0.609551
0,123691816, 0.35, 0.12, 1.011764, 0.972003, 1, 0.607843
0,123691824, 0.35, 0.12, 1.011911, 0.972003, 1, 0.608939
0,123691832, 0.35, 0.12, 1.013021, 0.972385, 1, 0.610028
0,123691840, 0.35, 0.12, 1.015091, 0.972385, 1, 0.608333
0,123691848, 0.35, 0.12, 1.015234, 0.972385, 1, 0.609418
0,123691856, 0.35, 0.12, 1.016338, 0.972766, 1, 0.610497
0,123691864, 0.35, 0.12, 1.018399, 0.972766, 1, 0.611570
0,123691872, 0.35, 0.12, 1.021411, 0.972766, 1, 0.609890
0,123691880, 0.36, 0.12, 1.021550, 0.972766, 1, 0.610959
0,123691888, 0.36, 0.12, 1.022643, 0.973146, 1, 0.612022
0,123691896, 0.36, 0.12, 1.024687, 0.973146, 1, 0.613079
0,123691904, 0.36, 0.12, 1.027677, 0.973146, 1, 0.611413
0,123691912, 0.36, 0.12, 1.027812, 0.973146, 1, 0.612466
0,123691920, 0.36, 0.12, 1.028894, 0.973525, 1, 0.613514
0,123691928, 0.36, 0.12, 1.030923, 0.973525, 1, 0.614555
0,123691936, 0.36, 0.12, 1.033891, 0.973525, 1, 0.612903
0,123691944, 0.36, 0.12, 1.034021, 0.973525, 1, 0.613941
